taxon,taxon_sp,taxon_sp_new,genus,subgenus,section,series,subseries,species,subspecies
Eucalyptus_intermedia×maculata,Eucalyptus_intermedia×maculata,Eucalyptus_intermedia×maculata,Eucalyptus,Inter-subgenushybrid,Inter-subgenushybrid,Inter-subgenushybrid,,intermedia×maculata,
Eucalyptus_nowraensis,Eucalyptus_nowraensis,Eucalyptus_nowraensis,Eucalyptus,Inter-subgenushybrid,Inter-subgenushybrid,Inter-subgenushybrid,,nowraensis,
Eucalyptus_behriana,Eucalyptus_behriana,Eucalyptus_behriana,Eucalyptus,Symphyomyrtus,Adnataria,Buxeales,,behriana,
Eucalyptus_brownii,Eucalyptus_brownii,Eucalyptus_brownii,Eucalyptus,Symphyomyrtus,Adnataria,Buxeales,,brownii,
Eucalyptus_cambageana,Eucalyptus_cambageana,Eucalyptus_cambageana,Eucalyptus,Symphyomyrtus,Adnataria,Buxeales,,cambageana,
Eucalyptus_dawsonii,Eucalyptus_dawsonii,Eucalyptus_dawsonii,Eucalyptus,Symphyomyrtus,Adnataria,Buxeales,,dawsonii,
Eucalyptus_intertexta_CentralAustralia(Nicolle6661),Eucalyptus_intertexta,Eucalyptus_intertexta,Eucalyptus,Symphyomyrtus,Adnataria,Buxeales,,intertexta,CentralAustralia(Nicolle6661)
Eucalyptus_intertexta_intertexta,Eucalyptus_intertexta,Eucalyptus_intertexta,Eucalyptus,Symphyomyrtus,Adnataria,Buxeales,,intertexta,intertexta
Eucalyptus_largeana,Eucalyptus_largeana,Eucalyptus_largeana,Eucalyptus,Symphyomyrtus,Adnataria,Buxeales,,largeana,
Eucalyptus_largiflorens,Eucalyptus_largiflorens,Eucalyptus_largiflorens,Eucalyptus,Symphyomyrtus,Adnataria,Buxeales,,largiflorens,
Eucalyptus_normantonensis,Eucalyptus_normantonensis,Eucalyptus_normantonensis,Eucalyptus,Symphyomyrtus,Adnataria,Buxeales,,normantonensis,
Eucalyptus_orgadophila,Eucalyptus_orgadophila,Eucalyptus_orgadophila,Eucalyptus,Symphyomyrtus,Adnataria,Buxeales,,orgadophila,
Eucalyptus_persistens,Eucalyptus_persistens,Eucalyptus_persistens,Eucalyptus,Symphyomyrtus,Adnataria,Buxeales,,persistens,
Eucalyptus_populnea,Eucalyptus_populnea,Eucalyptus_populnea,Eucalyptus,Symphyomyrtus,Adnataria,Buxeales,,populnea,
Eucalyptus_provecta,Eucalyptus_provecta,Eucalyptus_provecta,Eucalyptus,Symphyomyrtus,Adnataria,Buxeales,,provecta,
Eucalyptus_rummeryi,Eucalyptus_rummeryi,Eucalyptus_rummeryi,Eucalyptus,Symphyomyrtus,Adnataria,Buxeales,,rummeryi,
Eucalyptus_sparsa,Eucalyptus_sparsa,Eucalyptus_sparsa,Eucalyptus,Symphyomyrtus,Adnataria,Buxeales,,sparsa,
Eucalyptus_tardecidens,Eucalyptus_tardecidens,Eucalyptus_tardecidens,Eucalyptus,Symphyomyrtus,Adnataria,Buxeales,,tardecidens,
Eucalyptus_baueriana,Eucalyptus_baueriana,Eucalyptus_baueriana,Eucalyptus,Symphyomyrtus,Adnataria,Heterophloiae,,baueriana,
Eucalyptus_conica,Eucalyptus_conica,Eucalyptus_conica,Eucalyptus,Symphyomyrtus,Adnataria,Heterophloiae,,conica,
Eucalyptus_dalveenica,Eucalyptus_dalveenica,Eucalyptus_dalveenica,Eucalyptus,Symphyomyrtus,Adnataria,Heterophloiae,,dalveenica,
Eucalyptus_fasciculosa,Eucalyptus_fasciculosa,Eucalyptus_fasciculosa,Eucalyptus,Symphyomyrtus,Adnataria,Heterophloiae,,fasciculosa,
Eucalyptus_hypostomatica,Eucalyptus_hypostomatica,Eucalyptus_hypostomatica,Eucalyptus,Symphyomyrtus,Adnataria,Heterophloiae,,hypostomatica,
Eucalyptus_lucens,Eucalyptus_lucens,Eucalyptus_lucens,Eucalyptus,Symphyomyrtus,Adnataria,Heterophloiae,,lucens,
Eucalyptus_magnificata,Eucalyptus_magnificata,Eucalyptus_magnificata,Eucalyptus,Symphyomyrtus,Adnataria,Heterophloiae,,magnificata,
Eucalyptus_polyanthemos_polyanthemos,Eucalyptus_polyanthemos,Eucalyptus_polyanthemos,Eucalyptus,Symphyomyrtus,Adnataria,Heterophloiae,,polyanthemos,polyanthemos
Eucalyptus_polyanthemos_vestita,Eucalyptus_polyanthemos,Eucalyptus_polyanthemos,Eucalyptus,Symphyomyrtus,Adnataria,Heterophloiae,,polyanthemos,vestita
Eucalyptus_rudderi,Eucalyptus_rudderi,Eucalyptus_rudderi,Eucalyptus,Symphyomyrtus,Adnataria,Heterophloiae,,rudderi,
Eucalyptus_brevipes,Eucalyptus_brevipes,Eucalyptus_brevipes,Eucalyptus,Symphyomyrtus,Adnataria,Heterostemones,,brevipes,
Eucalyptus_calycogona_calycogona,Eucalyptus_calycogona,Eucalyptus_calycogona,Eucalyptus,Symphyomyrtus,Adnataria,Heterostemones,,calycogona,calycogona
Eucalyptus_calycogona_miraculum,Eucalyptus_calycogona,Eucalyptus_calycogona,Eucalyptus,Symphyomyrtus,Adnataria,Heterostemones,,calycogona,miraculum
Eucalyptus_calycogona_spaffordii,Eucalyptus_calycogona,Eucalyptus_calycogona,Eucalyptus,Symphyomyrtus,Adnataria,Heterostemones,,calycogona,spaffordii
Eucalyptus_calycogona_trachybasis,Eucalyptus_calycogona,Eucalyptus_calycogona,Eucalyptus,Symphyomyrtus,Adnataria,Heterostemones,,calycogona,trachybasis
Eucalyptus_celastroides,Eucalyptus_celastroides,Eucalyptus_celastroides,Eucalyptus,Symphyomyrtus,Adnataria,Heterostemones,,celastroides,
Eucalyptus_gracilis,Eucalyptus_gracilis,Eucalyptus_gracilis,Eucalyptus,Symphyomyrtus,Adnataria,Heterostemones,,gracilis,
Eucalyptus_halophila,Eucalyptus_halophila,Eucalyptus_halophila,Eucalyptus,Symphyomyrtus,Adnataria,Heterostemones,,halophila,
Eucalyptus_prolixa,Eucalyptus_prolixa,Eucalyptus_prolixa,Eucalyptus,Symphyomyrtus,Adnataria,Heterostemones,,prolixa,
Eucalyptus_quadrans,Eucalyptus_quadrans,Eucalyptus_quadrans,Eucalyptus,Symphyomyrtus,Adnataria,Heterostemones,,quadrans,
Eucalyptus_sp.SouthNewdegatelakes,Eucalyptus_sp.SouthNewdegatelakes,Eucalyptus_sp.SouthNewdegatelakes,Eucalyptus,Symphyomyrtus,Adnataria,Heterostemones,,sp.SouthNewdegatelakes,
Eucalyptus_sp.SouthNewdegatelakes(Nicolle&French6021),Eucalyptus_sp.SouthNewdegatelakes(Nicolle&French6021),Eucalyptus_sp.SouthNewdegatelakes(Nicolle&French6021),Eucalyptus,Symphyomyrtus,Adnataria,Heterostemones,,sp.SouthNewdegatelakes(Nicolle&French6021),
Eucalyptus_virella,Eucalyptus_virella,Eucalyptus_virella,Eucalyptus,Symphyomyrtus,Adnataria,Heterostemones,,virella,
Eucalyptus_yilgarnensis,Eucalyptus_yilgarnensis,Eucalyptus_yilgarnensis,Eucalyptus,Symphyomyrtus,Adnataria,Heterostemones,,yilgarnensis,
Eucalyptus_absita,Eucalyptus_absita,Eucalyptus_absita,Eucalyptus,Symphyomyrtus,Adnataria,Lucasianae,,absita,
Eucalyptus_aridimontana,Eucalyptus_aridimontana,Eucalyptus_aridimontana,Eucalyptus,Symphyomyrtus,Adnataria,Lucasianae,,aridimontana,
Eucalyptus_cuprea,Eucalyptus_cuprea,Eucalyptus_cuprea,Eucalyptus,Symphyomyrtus,Adnataria,Lucasianae,,cuprea,
Eucalyptus_lansdowneana,Eucalyptus_lansdowneana,Eucalyptus_lansdowneana,Eucalyptus,Symphyomyrtus,Adnataria,Lucasianae,,lansdowneana,
Eucalyptus_lucasii,Eucalyptus_lucasii,Eucalyptus_lucasii,Eucalyptus,Symphyomyrtus,Adnataria,Lucasianae,,lucasii,
Eucalyptus_petraea,Eucalyptus_petraea,Eucalyptus_petraea,Eucalyptus,Symphyomyrtus,Adnataria,Lucasianae,,petraea,
Eucalyptus_rowleyi,Eucalyptus_rowleyi,Eucalyptus_rowleyi,Eucalyptus,Symphyomyrtus,Adnataria,Lucasianae,,rowleyi,
Eucalyptus_argophloia,Eucalyptus_argophloia,Eucalyptus_argophloia,Eucalyptus,Symphyomyrtus,Adnataria,Melliodorae,,argophloia,
Eucalyptus_bosistoana,Eucalyptus_bosistoana,Eucalyptus_bosistoana,Eucalyptus,Symphyomyrtus,Adnataria,Melliodorae,,bosistoana,
Eucalyptus_leucoxylon_bellarinensis,Eucalyptus_leucoxylon,Eucalyptus_leucoxylon,Eucalyptus,Symphyomyrtus,Adnataria,Melliodorae,,leucoxylon,bellarinensis
Eucalyptus_leucoxylon_leucoxylon,Eucalyptus_leucoxylon,Eucalyptus_leucoxylon,Eucalyptus,Symphyomyrtus,Adnataria,Melliodorae,,leucoxylon,leucoxylon
Eucalyptus_leucoxylon_megalocarpa,Eucalyptus_leucoxylon,Eucalyptus_leucoxylon,Eucalyptus,Symphyomyrtus,Adnataria,Melliodorae,,leucoxylon,megalocarpa
Eucalyptus_leucoxylon_petiolaris,Eucalyptus_leucoxylon,Eucalyptus_leucoxylon,Eucalyptus,Symphyomyrtus,Adnataria,Melliodorae,,leucoxylon,petiolaris
Eucalyptus_leucoxylon_pruinosa,Eucalyptus_leucoxylon,Eucalyptus_leucoxylon,Eucalyptus,Symphyomyrtus,Adnataria,Melliodorae,,leucoxylon,pruinosa
Eucalyptus_leucoxylon_stephaniae,Eucalyptus_leucoxylon,Eucalyptus_leucoxylon,Eucalyptus,Symphyomyrtus,Adnataria,Melliodorae,,leucoxylon,stephaniae
Eucalyptus_melliodora,Eucalyptus_melliodora,Eucalyptus_melliodora,Eucalyptus,Symphyomyrtus,Adnataria,Melliodorae,,melliodora,
Eucalyptus_porosa,Eucalyptus_porosa,Eucalyptus_porosa,Eucalyptus,Symphyomyrtus,Adnataria,Melliodorae,,porosa,
Eucalyptus_sideroxylon,Eucalyptus_sideroxylon,Eucalyptus_sideroxylon,Eucalyptus,Symphyomyrtus,Adnataria,Melliodorae,,sideroxylon,
Eucalyptus_tricarpa,Eucalyptus_tricarpa,Eucalyptus_tricarpa,Eucalyptus,Symphyomyrtus,Adnataria,Melliodorae,,tricarpa,
Eucalyptus_ancophila,Eucalyptus_ancophila,Eucalyptus_ancophila,Eucalyptus,Symphyomyrtus,Adnataria,Rhodoxyla,Discolores,ancophila,
Eucalyptus_corynodes,Eucalyptus_corynodes,Eucalyptus_corynodes,Eucalyptus,Symphyomyrtus,Adnataria,Rhodoxyla,Concolores,corynodes,
Eucalyptus_decolor,Eucalyptus_decolor,Eucalyptus_decolor,Eucalyptus,Symphyomyrtus,Adnataria,Rhodoxyla,Discolores,decolor,
Eucalyptus_dorsiventralis,Eucalyptus_dorsiventralis,Eucalyptus_dorsiventralis,Eucalyptus,Symphyomyrtus,Adnataria,Rhodoxyla,Discolores,dorsiventralis,
Eucalyptus_dura,Eucalyptus_dura,Eucalyptus_dura,Eucalyptus,Symphyomyrtus,Adnataria,Rhodoxyla,Concolores,dura,
Eucalyptus_fergusonii,Eucalyptus_fergusonii,Eucalyptus_fergusonii,Eucalyptus,Symphyomyrtus,Adnataria,Rhodoxyla,Discolores,fergusonii,
Eucalyptus_fusiformis,Eucalyptus_fusiformis,Eucalyptus_fusiformis,Eucalyptus,Symphyomyrtus,Adnataria,Rhodoxyla,Concolores,fusiformis,
Eucalyptus_melanoleuca,Eucalyptus_melanoleuca,Eucalyptus_melanoleuca,Eucalyptus,Symphyomyrtus,Adnataria,Rhodoxyla,Concolores,melanoleuca,
Eucalyptus_paniculata,Eucalyptus_paniculata,Eucalyptus_paniculata,Eucalyptus,Symphyomyrtus,Adnataria,Rhodoxyla,Discolores,paniculata,
Eucalyptus_sicilifolia,Eucalyptus_sicilifolia,Eucalyptus_sicilifolia,Eucalyptus,Symphyomyrtus,Adnataria,Rhodoxyla,Concolores,sicilifolia,
Eucalyptus_suffulgens,Eucalyptus_suffulgens,Eucalyptus_suffulgens,Eucalyptus,Symphyomyrtus,Adnataria,Rhodoxyla,Concolores,suffulgens,
Eucalyptus_tetrapleura,Eucalyptus_tetrapleura,Eucalyptus_tetrapleura,Eucalyptus,Symphyomyrtus,Adnataria,Rhodoxyla,Concolores,tetrapleura,
Eucalyptus_atrata,Eucalyptus_atrata,Eucalyptus_atrata,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,atrata,
Eucalyptus_beaniana,Eucalyptus_beaniana,Eucalyptus_beaniana,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,beaniana,
Eucalyptus_beyeri,Eucalyptus_beyeri,Eucalyptus_beyeri,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,beyeri,
Eucalyptus_caleyi_caleyi,Eucalyptus_caleyi,Eucalyptus_caleyi,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,caleyi,caleyi
Eucalyptus_caleyi_ovendenii,Eucalyptus_caleyi,Eucalyptus_caleyi,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,caleyi,ovendenii
Eucalyptus_calidissima,Eucalyptus_calidissima,Eucalyptus_calidissima,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,calidissima,
Eucalyptus_crebra,Eucalyptus_crebra,Eucalyptus_crebra,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,crebra,
Eucalyptus_cullenii,Eucalyptus_cullenii,Eucalyptus_cullenii,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,cullenii,
Eucalyptus_decorticans,Eucalyptus_decorticans,Eucalyptus_decorticans,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,decorticans,
Eucalyptus_drepanophylla,Eucalyptus_drepanophylla,Eucalyptus_drepanophylla,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,drepanophylla,
Eucalyptus_elegans,Eucalyptus_elegans,Eucalyptus_elegans,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,elegans,
Eucalyptus_exilipes,Eucalyptus_exilipes,Eucalyptus_exilipes,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,exilipes,
Eucalyptus_farinosa,Eucalyptus_farinosa,Eucalyptus_farinosa,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,farinosa,
Eucalyptus_fibrosa,Eucalyptus_fibrosa,Eucalyptus_fibrosa,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,fibrosa,
Eucalyptus_fracta,Eucalyptus_fracta,Eucalyptus_fracta,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,fracta,
Eucalyptus_granitica,Eucalyptus_granitica,Eucalyptus_granitica,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,granitica,
Eucalyptus_jensenii,Eucalyptus_jensenii,Eucalyptus_jensenii,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,jensenii,
Eucalyptus_melanophloia_melanophloia,Eucalyptus_melanophloia,Eucalyptus_melanophloia,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,melanophloia,melanophloia
Eucalyptus_melanophloia_nana,Eucalyptus_melanophloia,Eucalyptus_melanophloia,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,melanophloia,nana
Eucalyptus_nubilis,Eucalyptus_nubilis,Eucalyptus_nubilis,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,nubilis,
Eucalyptus_ophitica,Eucalyptus_ophitica,Eucalyptus_ophitica,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,ophitica,
Eucalyptus_paedoglauca,Eucalyptus_paedoglauca,Eucalyptus_paedoglauca,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,paedoglauca,
Eucalyptus_panda,Eucalyptus_panda,Eucalyptus_panda,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,panda,
Eucalyptus_quadricostata,Eucalyptus_quadricostata,Eucalyptus_quadricostata,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,quadricostata,
Eucalyptus_rhombica,Eucalyptus_rhombica,Eucalyptus_rhombica,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,rhombica,
Eucalyptus_scopulorum,Eucalyptus_scopulorum,Eucalyptus_scopulorum,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,scopulorum,
Eucalyptus_shirleyi,Eucalyptus_shirleyi,Eucalyptus_shirleyi,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,shirleyi,
Eucalyptus_siderophloia,Eucalyptus_siderophloia,Eucalyptus_siderophloia,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,siderophloia,
Eucalyptus_staigeriana,Eucalyptus_staigeriana,Eucalyptus_staigeriana,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,staigeriana,
Eucalyptus_taurina,Eucalyptus_taurina,Eucalyptus_taurina,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,taurina,
Eucalyptus_tholiformis,Eucalyptus_tholiformis,Eucalyptus_tholiformis,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,tholiformis,
Eucalyptus_virens,Eucalyptus_virens,Eucalyptus_virens,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,virens,
Eucalyptus_whitei,Eucalyptus_whitei,Eucalyptus_whitei,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,whitei,
Eucalyptus_acroleuca,Eucalyptus_acroleuca,Eucalyptus_acroleuca,Eucalyptus,Symphyomyrtus,Adnataria,Striolatae,,acroleuca,
Eucalyptus_argillacea,Eucalyptus_argillacea,Eucalyptus_argillacea,Eucalyptus,Symphyomyrtus,Adnataria,Striolatae,,argillacea,
Eucalyptus_chlorophylla,Eucalyptus_chlorophylla,Eucalyptus_chlorophylla,Eucalyptus,Symphyomyrtus,Adnataria,Striolatae,,chlorophylla,
Eucalyptus_coolabah,Eucalyptus_coolabah,Eucalyptus_coolabah,Eucalyptus,Symphyomyrtus,Adnataria,Striolatae,,coolabah,
Eucalyptus_distans,Eucalyptus_distans,Eucalyptus_distans,Eucalyptus,Symphyomyrtus,Adnataria,Striolatae,,distans,
Eucalyptus_koolpinensis,Eucalyptus_koolpinensis,Eucalyptus_koolpinensis,Eucalyptus,Symphyomyrtus,Adnataria,Striolatae,,koolpinensis,
Eucalyptus_leptophleba,Eucalyptus_leptophleba,Eucalyptus_leptophleba,Eucalyptus,Symphyomyrtus,Adnataria,Striolatae,,leptophleba,
Eucalyptus_leucophylla,Eucalyptus_leucophylla,Eucalyptus_leucophylla,Eucalyptus,Symphyomyrtus,Adnataria,Striolatae,,leucophylla,
Eucalyptus_microneura,Eucalyptus_microneura,Eucalyptus_microneura,Eucalyptus,Symphyomyrtus,Adnataria,Striolatae,,microneura,
Eucalyptus_microtheca,Eucalyptus_microtheca,Eucalyptus_microtheca,Eucalyptus,Symphyomyrtus,Adnataria,Striolatae,,microtheca,
Eucalyptus_obconica,Eucalyptus_obconica,Eucalyptus_obconica,Eucalyptus,Symphyomyrtus,Adnataria,Striolatae,,obconica,
Eucalyptus_oligantha,Eucalyptus_oligantha,Eucalyptus_oligantha,Eucalyptus,Symphyomyrtus,Adnataria,Striolatae,,oligantha,
Eucalyptus_patellaris,Eucalyptus_patellaris,Eucalyptus_patellaris,Eucalyptus,Symphyomyrtus,Adnataria,Striolatae,,patellaris,
Eucalyptus_pruinosa_pruinosa,Eucalyptus_pruinosa,Eucalyptus_pruinosa,Eucalyptus,Symphyomyrtus,Adnataria,Striolatae,,pruinosa,pruinosa
Eucalyptus_pruinosa_tenuata,Eucalyptus_pruinosa,Eucalyptus_pruinosa,Eucalyptus,Symphyomyrtus,Adnataria,Striolatae,,pruinosa,tenuata
Eucalyptus_tectifica,Eucalyptus_tectifica,Eucalyptus_tectifica,Eucalyptus,Symphyomyrtus,Adnataria,Striolatae,,tectifica,
Eucalyptus_victrix,Eucalyptus_victrix,Eucalyptus_victrix,Eucalyptus,Symphyomyrtus,Adnataria,Striolatae,,victrix,
Eucalyptus_xerothermica,Eucalyptus_xerothermica,Eucalyptus_xerothermica,Eucalyptus,Symphyomyrtus,Adnataria,Striolatae,,xerothermica,
Eucalyptus_aenea,Eucalyptus_aenea,Eucalyptus_aenea,Eucalyptus,Symphyomyrtus,Adnataria,Subbuxeales,,aenea,
Eucalyptus_albens,Eucalyptus_albens,Eucalyptus_albens,Eucalyptus,Symphyomyrtus,Adnataria,Subbuxeales,,albens,
Eucalyptus_albopurpurea,Eucalyptus_albopurpurea,Eucalyptus_albopurpurea,Eucalyptus,Symphyomyrtus,Adnataria,Subbuxeales,,albopurpurea,
Eucalyptus_cajuputea,Eucalyptus_cajuputea,Eucalyptus_cajuputea,Eucalyptus,Symphyomyrtus,Adnataria,Subbuxeales,,cajuputea,
Eucalyptus_castrensis,Eucalyptus_castrensis,Eucalyptus_castrensis,Eucalyptus,Symphyomyrtus,Adnataria,Subbuxeales,,castrensis,
Eucalyptus_castrensis,Eucalyptus_castrensis,Eucalyptus_castrensis,Eucalyptus,Symphyomyrtus,Adnataria,Subbuxeales,,castrensis,
Eucalyptus_froggattii,Eucalyptus_froggattii,Eucalyptus_froggattii,Eucalyptus,Symphyomyrtus,Adnataria,Subbuxeales,,froggattii,
Eucalyptus_hawkeri,Eucalyptus_hawkeri,Eucalyptus_hawkeri,Eucalyptus,Symphyomyrtus,Adnataria,Subbuxeales,,hawkeri,
Eucalyptus_hawkeri,Eucalyptus_hawkeri,Eucalyptus_hawkeri,Eucalyptus,Symphyomyrtus,Adnataria,Subbuxeales,,hawkeri,
Eucalyptus_microcarpa,Eucalyptus_microcarpa,Eucalyptus_microcarpa,Eucalyptus,Symphyomyrtus,Adnataria,Subbuxeales,,microcarpa,
Eucalyptus_moluccana,Eucalyptus_moluccana,Eucalyptus_moluccana,Eucalyptus,Symphyomyrtus,Adnataria,Subbuxeales,,moluccana,
Eucalyptus_ochrophloia,Eucalyptus_ochrophloia,Eucalyptus_ochrophloia,Eucalyptus,Symphyomyrtus,Adnataria,Subbuxeales,,ochrophloia,
Eucalyptus_odorata,Eucalyptus_odorata,Eucalyptus_odorata,Eucalyptus,Symphyomyrtus,Adnataria,Subbuxeales,,odorata,
Eucalyptus_polybractea,Eucalyptus_polybractea,Eucalyptus_polybractea,Eucalyptus,Symphyomyrtus,Adnataria,Subbuxeales,,polybractea,
Eucalyptus_silvestris,Eucalyptus_silvestris,Eucalyptus_silvestris,Eucalyptus,Symphyomyrtus,Adnataria,Subbuxeales,,silvestris,
Eucalyptus_silvestris,Eucalyptus_silvestris,Eucalyptus_silvestris,Eucalyptus,Symphyomyrtus,Adnataria,Subbuxeales,,silvestris,
Eucalyptus_sp.Adelaide,Eucalyptus_sp.Adelaide,Eucalyptus_sp.Adelaide,Eucalyptus,Symphyomyrtus,Adnataria,Subbuxeales,,sp.Adelaide,
Eucalyptus_sp.Adelaide(Nicolle1364),Eucalyptus_sp.Adelaide(Nicolle1364),Eucalyptus_sp.Adelaide(Nicolle1364),Eucalyptus,Symphyomyrtus,Adnataria,Subbuxeales,,sp.Adelaide(Nicolle1364),
Eucalyptus_sp.MtGarnet,Eucalyptus_sp.MtGarnet,Eucalyptus_sp.MtGarnet,Eucalyptus,Symphyomyrtus,Adnataria,Subbuxeales,,sp.MtGarnet,
Eucalyptus_sp.MtGarnet(Carr1627Betal.),Eucalyptus_sp.MtGarnet(Carr1627Betal.),Eucalyptus_sp.MtGarnet(Carr1627Betal.),Eucalyptus,Symphyomyrtus,Adnataria,Subbuxeales,,sp.MtGarnet(Carr1627Betal.),
Eucalyptus_sp.viridislatiuscula,Eucalyptus_sp.viridislatiuscula,Eucalyptus_sp.viridislatiuscula,Eucalyptus,Symphyomyrtus,Adnataria,Subbuxeales,,sp.viridislatiuscula,
Eucalyptus_sp.viridislatiuscula(Nicolle6172),Eucalyptus_sp.viridislatiuscula(Nicolle6172),Eucalyptus_sp.viridislatiuscula(Nicolle6172),Eucalyptus,Symphyomyrtus,Adnataria,Subbuxeales,,sp.viridislatiuscula(Nicolle6172),
Eucalyptus_thozetiana,Eucalyptus_thozetiana,Eucalyptus_thozetiana,Eucalyptus,Symphyomyrtus,Adnataria,Subbuxeales,,thozetiana,
Eucalyptus_viridis,Eucalyptus_viridis,Eucalyptus_viridis,Eucalyptus,Symphyomyrtus,Adnataria,Subbuxeales,,viridis,
Eucalyptus_wimmerensis,Eucalyptus_wimmerensis,Eucalyptus_wimmerensis,Eucalyptus,Symphyomyrtus,Adnataria,Subbuxeales,,wimmerensis,
Eucalyptus_woollsiana,Eucalyptus_woollsiana,Eucalyptus_woollsiana,Eucalyptus,Symphyomyrtus,Adnataria,Subbuxeales,,woollsiana,
Eucalyptus_angustissima,Eucalyptus_angustissima,Eucalyptus_angustissima,Eucalyptus,Symphyomyrtus,Bisectae,Angustissimae,,angustissima,
Eucalyptus_cneorifolia,Eucalyptus_cneorifolia,Eucalyptus_cneorifolia,Eucalyptus,Symphyomyrtus,Bisectae,Angustissimae,,cneorifolia,
Eucalyptus_foliosa,Eucalyptus_foliosa,Eucalyptus_foliosa,Eucalyptus,Symphyomyrtus,Bisectae,Angustissimae,,foliosa,
Eucalyptus_misella,Eucalyptus_misella,Eucalyptus_misella,Eucalyptus,Symphyomyrtus,Bisectae,Angustissimae,,misella,
Eucalyptus_quaerenda,Eucalyptus_quaerenda,Eucalyptus_quaerenda,Eucalyptus,Symphyomyrtus,Bisectae,Angustissimae,,quaerenda,
Eucalyptus_balladoniensis_balladoniensis,Eucalyptus_balladoniensis,Eucalyptus_balladoniensis,Eucalyptus,Symphyomyrtus,Bisectae,Balladonienses,,balladoniensis,balladoniensis
Eucalyptus_balladoniensis_sedens,Eucalyptus_balladoniensis,Eucalyptus_balladoniensis,Eucalyptus,Symphyomyrtus,Bisectae,Balladonienses,,balladoniensis,sedens
Eucalyptus_indurata,Eucalyptus_indurata,Eucalyptus_indurata,Eucalyptus,Symphyomyrtus,Bisectae,Balladonienses,,indurata,
Eucalyptus_brockwayi,Eucalyptus_brockwayi,Eucalyptus_brockwayi,Eucalyptus,Symphyomyrtus,Bisectae,Brockwayanae,,brockwayi,
Eucalyptus_caesia_boodjin,Eucalyptus_caesia,Eucalyptus_caesia,Eucalyptus,Symphyomyrtus,Bisectae,Caesiae,,caesia,boodjin
Eucalyptus_caesia_caesia,Eucalyptus_caesia,Eucalyptus_caesia,Eucalyptus,Symphyomyrtus,Bisectae,Caesiae,,caesia,caesia
Eucalyptus_caesia_magna,Eucalyptus_caesia,Eucalyptus_caesia,Eucalyptus,Symphyomyrtus,Bisectae,Caesiae,,caesia,magna
Eucalyptus_caesia_Southernrocks(Nicolle3813&French),Eucalyptus_caesia,Eucalyptus_caesia,Eucalyptus,Symphyomyrtus,Bisectae,Caesiae,,caesia,Southernrocks(Nicolle3813&French)
Eucalyptus_alatissima,Eucalyptus_alatissima,Eucalyptus_alatissima,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Xylocarpae,alatissima,
Eucalyptus_arctata,Eucalyptus_arctata,Eucalyptus_arctata,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Leptopodae,arctata,
Eucalyptus_beardiana,Eucalyptus_beardiana,Eucalyptus_beardiana,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Leptopodae,beardiana,
Eucalyptus_burracoppinensis,Eucalyptus_burracoppinensis,Eucalyptus_burracoppinensis,Eucalyptus,Symphyomyrtus,Bisectae,Curviptera,Xylocarpae,burracoppinensis,
